fstat	df	pvalue
83.5	7	3.86378e-05
83.5	8	1.65698e-05
83.5	9	7.538543e-06
83.5	10	3.608755e-06
83.5	11	1.806066e-06
83.5	12	9.400984e-07
83.5	13	5.068022e-07
83.5	14	2.819673e-07
83.5	15	1.614216e-07
83.5	16	9.484684e-08
83.5	17	5.707278e-08
83.5	18	3.510344e-08
83.5	19	2.203212e-08
83.5	20	1.40898e-08
83.5	21	9.169004e-09
83.5	22	6.064523e-09
83.5	23	4.072565e-09
83.5	24	2.774094e-09
83.5	25	1.915047e-09
83.5	26	1.338754e-09
83.5	27	9.470488e-10
83.5	28	6.774982e-10
83.5	29	4.8983e-10
83.5	30	3.577189e-10
83.6	1	0.06935124
83.6	2	0.01175129
83.6	3	0.002765469
83.6	4	0.0007941014
83.6	5	0.0002622282
83.6	6	9.629396e-05
83.6	7	3.848738e-05
83.6	8	1.649688e-05
83.6	9	7.501626e-06
83.6	10	3.58933e-06
83.6	11	1.795487e-06
83.6	12	9.341544e-07
83.6	13	5.033671e-07
83.6	14	2.799305e-07
83.6	15	1.601851e-07
83.6	16	9.407979e-08
83.6	17	5.658731e-08
83.6	18	3.479045e-08
83.6	19	2.182681e-08
83.6	20	1.395294e-08
83.6	21	9.076402e-09
83.6	22	6.000976e-09
83.6	23	4.028376e-09
83.6	24	2.742982e-09
83.6	25	1.892884e-09
83.6	26	1.32279e-09
83.6	27	9.354292e-10
83.6	28	6.689565e-10
83.6	29	4.834915e-10
83.6	30	3.529732e-10
83.7	1	0.06931013
83.7	2	0.0117375
83.7	3	0.002760652
83.7	4	0.0007922772
83.7	5	0.0002614835
83.7	6	9.596942e-05
83.7	7	3.83377e-05
83.7	8	1.642436e-05
83.7	9	7.464929e-06
83.7	10	3.57003e-06
83.7	11	1.784981e-06
83.7	12	9.282542e-07
83.7	13	4.999589e-07
83.7	14	2.779105e-07
83.7	15	1.589594e-07
83.7	16	9.331971e-08
83.7	17	5.610646e-08
83.7	18	3.448055e-08
83.7	19	2.162362e-08
83.7	20	1.381755e-08
83.7	21	8.984824e-09
83.7	22	5.938154e-09
83.7	23	3.984708e-09
83.7	24	2.712248e-09
83.7	25	1.870998e-09
83.7	26	1.307031e-09
83.7	27	9.239626e-10
83.7	28	6.605301e-10
83.7	29	4.772406e-10
83.7	30	3.482946e-10
83.8	1	0.06926909
83.8	2	0.01172373
83.8	3	0.002755849
83.8	4	0.0007904593
83.8	5	0.0002607417
83.8	6	9.564634e-05
83.8	7	3.818878e-05
83.8	8	1.635224e-05
83.8	9	7.428452e-06
83.8	10	3.550855e-06
83.8	11	1.774547e-06
83.8	12	9.223974e-07
83.8	13	4.965773e-07
83.8	14	2.759072e-07
83.8	15	1.577443e-07
83.8	16	9.256653e-08
83.8	17	5.563017e-08
83.8	18	3.417372e-08
83.8	19	2.142251e-08
83.8	20	1.36836e-08
83.8	21	8.894257e-09
83.8	22	5.87605e-09
83.8	23	3.941554e-09
83.8	24	2.681886e-09
83.8	25	1.849385e-09
83.8	26	1.291474e-09
83.8	27	9.126469e-10
83.8	28	6.522173e-10
83.8	29	4.710761e-10
83.8	30	3.436821e-10
83.9	1	0.06922812
83.9	2	0.01171001
83.9	3	0.00275106
83.9	4	0.0007886477
83.9	5	0.000260003
83.9	6	9.532471e-05
83.9	7	3.80406e-05
83.9	8	1.628052e-05
83.9	9	7.392192e-06
83.9	10	3.531804e-06
83.9	11	1.764185e-06
83.9	12	9.165837e-07
83.9	13	4.932221e-07
83.9	14	2.739203e-07
83.9	15	1.565397e-07
83.9	16	9.182018e-08
83.9	17	5.515839e-08
83.9	18	3.386991e-08
83.9	19	2.122347e-08
83.9	20	1.355109e-08
83.9	21	8.804689e-09
83.9	22	5.814653e-09
83.9	23	3.898908e-09
83.9	24	2.651893e-09
83.9	25	1.828041e-09
83.9	26	1.276116e-09
83.9	27	9.0148e-10
83.9	28	6.440165e-10
83.9	29	4.649967e-10
83.9	30	3.391347e-10
84	1	0.06918723
84	2	0.01169631
84	3	0.002746284
84	4	0.0007868422
84	5	0.0002592671
84	6	9.500451e-05
84	7	3.789316e-05
84	8	1.620919e-05
84	9	7.356149e-06
84	10	3.512875e-06
84	11	1.753895e-06
84	12	9.108128e-07
84	13	4.89893e-07
84	14	2.719498e-07
84	15	1.553455e-07
84	16	9.10806e-08
84	17	5.469109e-08
84	18	3.356911e-08
84	19	2.102647e-08
84	20	1.341998e-08
84	21	8.716108e-09
84	22	5.753956e-09
84	23	3.856763e-09
84	24	2.622262e-09
84	25	1.806963e-09
84	26	1.260955e-09
84	27	8.904597e-10
84	28	6.359261e-10
84	29	4.59001e-10
84	30	3.346515e-10
84.099999999999	1	0.0691464
84.099999999999	2	0.01168264
84.099999999999	3	0.002741523
84.099999999999	4	0.000785043
84.099999999999	5	0.0002585341
84.099999999999	6	9.468575e-05
84.099999999999	7	3.774645e-05
84.099999999999	8	1.613824e-05
84.099999999999	9	7.32032e-06
84.099999999999	10	3.494067e-06
84.099999999999	11	1.743675e-06
84.099999999999	12	9.050841e-07
84.099999999999	13	4.865898e-07
84.099999999999	14	2.699955e-07
84.099999999999	15	1.541616e-07
84.099999999999	16	9.034771e-08
84.099999999999	17	5.42282e-08
84.099999999999	18	3.327127e-08
84.099999999999	19	2.083149e-08
84.099999999999	20	1.329026e-08
84.099999999999	21	8.628503e-09
84.099999999999	22	5.693949e-09
84.099999999999	23	3.815112e-09
84.099999999999	24	2.59299e-09
84.099999999999	25	1.786147e-09
84.099999999999	26	1.245988e-09
84.099999999999	27	8.79584e-10
84.099999999999	28	6.279446e-10
84.099999999999	29	4.530879e-10
84.099999999999	30	3.302314e-10
84.199999999999	1	0.06910565
84.199999999999	2	0.01166901
84.199999999999	3	0.002736775
84.199999999999	4	0.0007832499
84.199999999999	5	0.0002578041
84.199999999999	6	9.436842e-05
84.199999999999	7	3.760047e-05
84.199999999999	8	1.606769e-05
84.199999999999	9	7.284704e-06
84.199999999999	10	3.475381e-06
84.199999999999	11	1.733526e-06
84.199999999999	12	8.993975e-07
84.199999999999	13	4.833123e-07
84.199999999999	14	2.680572e-07
84.199999999999	15	1.52988e-07
84.199999999999	16	8.962146e-08
84.199999999999	17	5.376969e-08
84.199999999999	18	3.297637e-08
84.199999999999	19	2.063851e-08
84.199999999999	20	1.316192e-08
84.199999999999	21	8.541861e-09
84.199999999999	22	5.634625e-09
84.199999999999	23	3.773951e-09
84.199999999999	24	2.564072e-09
84.199999999999	25	1.765591e-09
84.199999999999	26	1.231212e-09
84.199999999999	27	8.688509e-10
84.199999999999	28	6.200703e-10
84.199999999999	29	4.472562e-10
84.199999999999	30	3.258736e-10
84.299999999999	1	0.06906497
84.299999999999	2	0.01165541
84.299999999999	3	0.002732041
84.299999999999	4	0.000781463
84.299999999999	5	0.0002570769
84.299999999999	6	9.40525e-05
84.299999999999	7	3.745522e-05
84.299999999999	8	1.599752e-05
84.299999999999	9	7.2493e-06
84.299999999999	10	3.456814e-06
84.299999999999	11	1.723447e-06
84.299999999999	12	8.937525e-07
84.299999999999	13	4.800602e-07
84.299999999999	14	2.661348e-07
84.299999999999	15	1.518244e-07
84.299999999999	16	8.890176e-08
84.299999999999	17	5.331551e-08
84.299999999999	18	3.268437e-08
84.299999999999	19	2.04475e-08
84.299999999999	20	1.303495e-08
84.299999999999	21	8.456171e-09
84.299999999999	22	5.575975e-09
84.299999999999	23	3.733271e-09
84.299999999999	24	2.535503e-09
84.299999999999	25	1.745289e-09
84.299999999999	26	1.216624e-09
84.299999999999	27	8.582583e-10
84.299999999999	28	6.123017e-10
84.299999999999	29	4.415047e-10
84.299999999999	30	3.215771e-10
84.399999999999	1	0.06902436
84.399999999999	2	0.01164184
84.399999999999	3	0.00272732
84.399999999999	4	0.0007796822
84.399999999999	5	0.0002563526
84.399999999999	6	9.373799e-05
84.399999999999	7	3.731068e-05
84.399999999999	8	1.592773e-05
84.399999999999	9	7.214106e-06
84.399999999999	10	3.438366e-06
84.399999999999	11	1.713436e-06
84.399999999999	12	8.881489e-07
84.399999999999	13	4.768334e-07
84.399999999999	14	2.642281e-07
84.399999999999	15	1.506709e-07
84.399999999999	16	8.818857e-08
84.399999999999	17	5.286561e-08
84.399999999999	18	3.239524e-08
84.399999999999	19	2.025845e-08
84.399999999999	20	1.290932e-08
84.399999999999	21	8.371422e-09
84.399999999999	22	5.517989e-09
84.399999999999	23	3.693068e-09
84.399999999999	24	2.507278e-09
84.399999999999	25	1.72524e-09
84.399999999999	26	1.202223e-09
84.399999999999	27	8.478044e-10
84.399999999999	28	6.046373e-10
84.399999999999	29	4.358322e-10
84.399999999999	30	3.173409e-10
84.499999999999	1	0.06898383
84.499999999999	2	0.0116283
84.499999999999	3	0.002722613
84.499999999999	4	0.0007779074
84.499999999999	5	0.0002556312
84.499999999999	6	9.342488e-05
84.499999999999	7	3.716687e-05
84.499999999999	8	1.585833e-05
84.499999999999	9	7.17912e-06
84.499999999999	10	3.420036e-06
84.499999999999	11	1.703495e-06
84.499999999999	12	8.825861e-07
84.499999999999	13	4.736316e-07
84.499999999999	14	2.623371e-07
84.499999999999	15	1.495273e-07
84.499999999999	16	8.74818e-08
84.499999999999	17	5.241996e-08
84.499999999999	18	3.210894e-08
84.499999999999	19	2.007132e-08
84.499999999999	20	1.278502e-08
84.499999999999	21	8.287603e-09
84.499999999999	22	5.460662e-09
84.499999999999	23	3.653335e-09
84.499999999999	24	2.479394e-09
84.499999999999	25	1.705439e-09
84.499999999999	26	1.188004e-09
84.499999999999	27	8.374871e-10
84.499999999999	28	5.970757e-10
84.499999999999	29	4.302375e-10
84.499999999999	30	3.131642e-10
84.599999999999	1	0.06894336
84.599999999999	2	0.0116148
84.599999999999	3	0.00271792
84.599999999999	4	0.0007761387
84.599999999999	5	0.0002549126
84.599999999999	6	9.311316e-05
84.599999999999	7	3.702376e-05
84.599999999999	8	1.57893e-05
84.599999999999	9	7.144342e-06
84.599999999999	10	3.401823e-06
84.599999999999	11	1.693621e-06
84.599999999999	12	8.77064e-07
84.599999999999	13	4.704545e-07
84.599999999999	14	2.604615e-07
84.599999999999	15	1.483936e-07
84.599999999999	16	8.67814e-08
84.599999999999	17	5.19785e-08
84.599999999999	18	3.182546e-08
84.599999999999	19	1.988611e-08
84.599999999999	20	1.266204e-08
84.599999999999	21	8.204702e-09
84.599999999999	22	5.403983e-09
84.599999999999	23	3.614066e-09
84.599999999999	24	2.451845e-09
84.599999999999	25	1.685883e-09
84.599999999999	26	1.173967e-09
84.599999999999	27	8.273046e-10
84.599999999999	28	5.896153e-10
84.599999999999	29	4.247196e-10
84.599999999999	30	3.090462e-10
84.699999999999	1	0.06890297
84.699999999999	2	0.01160132
84.699999999999	3	0.00271324
84.699999999999	4	0.000774376
84.699999999999	5	0.0002541968
84.699999999999	6	9.280283e-05
84.699999999999	7	3.688137e-05
84.699999999999	8	1.572065e-05
84.699999999999	9	7.10977e-06
84.699999999999	10	3.383727e-06
84.699999999999	11	1.683815e-06
84.699999999999	12	8.715822e-07
84.699999999999	13	4.673021e-07
84.699999999999	14	2.586012e-07
84.699999999999	15	1.472695e-07
84.699999999999	16	8.608731e-08
84.699999999999	17	5.154119e-08
84.699999999999	18	3.154476e-08
84.699999999999	19	1.970278e-08
84.699999999999	20	1.254036e-08
84.699999999999	21	8.122709e-09
84.699999999999	22	5.347946e-09
84.699999999999	23	3.575256e-09
84.699999999999	24	2.424628e-09
84.699999999999	25	1.666569e-09
84.699999999999	26	1.160109e-09
84.699999999999	27	8.17255e-10
84.699999999999	28	5.822547e-10
84.699999999999	29	4.192773e-10
84.699999999999	30	3.049858e-10
84.799999999999	1	0.06886265
84.799999999999	2	0.01158788
84.799999999999	3	0.002708573
84.799999999999	4	0.0007726194
84.799999999999	5	0.0002534838
84.799999999999	6	9.249388e-05
84.799999999999	7	3.673967e-05
84.799999999999	8	1.565237e-05
84.799999999999	9	7.075401e-06
84.799999999999	10	3.365745e-06
84.799999999999	11	1.674077e-06
84.799999999999	12	8.661403e-07
84.799999999999	13	4.641739e-07
84.799999999999	14	2.567561e-07
84.799999999999	15	1.461551e-07
84.799999999999	16	8.539945e-08
84.799999999999	17	5.110798e-08
84.799999999999	18	3.12668e-08
84.799999999999	19	1.952132e-08
84.799999999999	20	1.241996e-08
84.799999999999	21	8.041612e-09
84.799999999999	22	5.292542e-09
84.799999999999	23	3.536899e-09
84.799999999999	24	2.397737e-09
84.799999999999	25	1.647494e-09
84.799999999999	26	1.146426e-09
84.799999999999	27	8.073364e-10
84.799999999999	28	5.749925e-10
84.799999999999	29	4.139094e-10
84.799999999999	30	3.009823e-10
84.899999999999	1	0.0688224
84.899999999999	2	0.01157446
84.899999999999	3	0.00270392
84.899999999999	4	0.0007708687
84.899999999999	5	0.0002527736
84.899999999999	6	9.21863e-05
84.899999999999	7	3.659868e-05
84.899999999999	8	1.558446e-05
84.899999999999	9	7.041236e-06
84.899999999999	10	3.347879e-06
84.899999999999	11	1.664404e-06
84.899999999999	12	8.60738e-07
84.899999999999	13	4.610699e-07
84.899999999999	14	2.54926e-07
84.899999999999	15	1.450503e-07
84.899999999999	16	8.471777e-08
84.899999999999	17	5.067885e-08
84.899999999999	18	3.099157e-08
84.899999999999	19	1.93417e-08
84.899999999999	20	1.230084e-08
84.899999999999	21	7.961402e-09
84.899999999999	22	5.237764e-09
84.899999999999	23	3.498988e-09
84.899999999999	24	2.37117e-09
84.899999999999	25	1.628655e-09
84.899999999999	26	1.132917e-09
84.899999999999	27	7.97547e-10
84.899999999999	28	5.678273e-10
84.899999999999	29	4.08615e-10
84.899999999999	30	2.970349e-10
84.999999999999	1	0.06878222
84.999999999999	2	0.01156108
84.999999999999	3	0.00269928
84.999999999999	4	0.0007691239
84.999999999999	5	0.0002520663
84.999999999999	6	9.188008e-05
84.999999999999	7	3.645838e-05
84.999999999999	8	1.551691e-05
84.999999999999	9	7.007272e-06
84.999999999999	10	3.330126e-06
84.999999999999	11	1.654798e-06
84.999999999999	12	8.55375e-07
84.999999999999	13	4.579899e-07
84.999999999999	14	2.531108e-07
84.999999999999	15	1.439549e-07
84.999999999999	16	8.404221e-08
84.999999999999	17	5.025374e-08
84.999999999999	18	3.071902e-08
84.999999999999	19	1.916391e-08
84.999999999999	20	1.218297e-08
84.999999999999	21	7.882067e-09
84.999999999999	22	5.183604e-09
84.999999999999	23	3.461519e-09
84.999999999999	24	2.344921e-09
84.999999999999	25	1.610048e-09
84.999999999999	26	1.119579e-09
84.999999999999	27	7.87885e-10
84.999999999999	28	5.607577e-10
84.999999999999	29	4.033929e-10
84.999999999999	30	2.931426e-10
85.099999999999	1	0.06874211
85.099999999999	2	0.01154773
85.099999999999	3	0.002694653
85.099999999999	4	0.0007673851
85.099999999999	5	0.0002513616
85.099999999999	6	9.157521e-05
85.099999999999	7	3.631877e-05
85.099999999999	8	1.544974e-05
85.099999999999	9	6.973508e-06
85.099999999999	10	3.312486e-06
85.099999999999	11	1.645257e-06
85.099999999999	12	8.500509e-07
85.099999999999	13	4.549336e-07
85.099999999999	14	2.513103e-07
85.099999999999	15	1.428689e-07
85.099999999999	16	8.337271e-08
85.099999999999	17	4.983261e-08
85.099999999999	18	3.044914e-08
85.099999999999	19	1.898792e-08
85.099999999999	20	1.206634e-08
85.099999999999	21	7.803597e-09
85.099999999999	22	5.130054e-09
85.099999999999	23	3.424486e-09
85.099999999999	24	2.318987e-09
85.099999999999	25	1.591671e-09
85.099999999999	26	1.106411e-09
85.099999999999	27	7.783486e-10
85.099999999999	28	5.537823e-10
85.099999999999	29	3.982421e-10
85.099999999999	30	2.893047e-10
85.199999999999	1	0.06870206
85.199999999999	2	0.01153441
85.199999999999	3	0.00269004
85.199999999999	4	0.0007656521
85.199999999999	5	0.0002506598
85.199999999999	6	9.127169e-05
85.199999999999	7	3.617985e-05
85.199999999999	8	1.538292e-05
85.199999999999	9	6.939943e-06
85.199999999999	10	3.294958e-06
85.199999999999	11	1.635781e-06
85.199999999999	12	8.447655e-07
85.199999999999	13	4.519007e-07
85.199999999999	14	2.495245e-07
85.199999999999	15	1.417922e-07
85.199999999999	16	8.27092e-08
85.199999999999	17	4.941542e-08
85.199999999999	18	3.018188e-08
85.199999999999	19	1.881372e-08
85.199999999999	20	1.195094e-08
85.199999999999	21	7.725983e-09
85.199999999999	22	5.077108e-09
85.199999999999	23	3.387883e-09
85.199999999999	24	2.293363e-09
85.199999999999	25	1.57352e-09
85.199999999999	26	1.093409e-09
85.199999999999	27	7.689361e-10
85.199999999999	28	5.468998e-10
85.199999999999	29	3.931616e-10
85.199999999999	30	2.855203e-10
85.299999999999	1	0.06866209
85.299999999999	2	0.01152112
85.299999999999	3	0.00268544
85.299999999999	4	0.000763925
85.299999999999	5	0.0002499606
85.299999999999	6	9.096951e-05
85.299999999999	7	3.604161e-05
85.299999999999	8	1.531647e-05
85.299999999999	9	6.906575e-06
85.299999999999	10	3.277541e-06
85.299999999999	11	1.626369e-06
85.299999999999	12	8.395183e-07
85.299999999999	13	4.488912e-07
85.299999999999	14	2.477532e-07
85.299999999999	15	1.407246e-07
85.299999999999	16	8.205162e-08
85.299999999999	17	4.900213e-08
85.299999999999	18	2.991723e-08
85.299999999999	19	1.864129e-08
85.299999999999	20	1.183675e-08
85.299999999999	21	7.649213e-09
85.299999999999	22	5.024757e-09
85.299999999999	23	3.351704e-09
85.299999999999	24	2.268046e-09
85.299999999999	25	1.555592e-09
85.299999999999	26	1.080571e-09
85.299999999999	27	7.596459e-10
85.299999999999	28	5.401089e-10
85.299999999999	29	3.881503e-10
85.299999999999	30	2.817887e-10
85.399999999999	1	0.06862219
85.399999999999	2	0.01150786
85.399999999999	3	0.002680852
85.399999999999	4	0.0007622038
85.399999999999	5	0.0002492642
85.399999999999	6	9.066867e-05
85.399999999999	7	3.590405e-05
85.399999999999	8	1.525038e-05
85.399999999999	9	6.873403e-06
85.399999999999	10	3.260235e-06
85.399999999999	11	1.617022e-06
85.399999999999	12	8.343092e-07
85.399999999999	13	4.459048e-07
85.399999999999	14	2.459963e-07
85.399999999999	15	1.396662e-07
85.399999999999	16	8.139992e-08
85.399999999999	17	4.859271e-08
85.399999999999	18	2.965516e-08
85.399999999999	19	1.84706e-08
85.399999999999	20	1.172376e-08
85.399999999999	21	7.573278e-09
85.399999999999	22	4.972995e-09
85.399999999999	23	3.315946e-09
85.399999999999	24	2.243032e-09
85.399999999999	25	1.537885e-09
85.399999999999	26	1.067896e-09
85.399999999999	27	7.50476e-10
85.399999999999	28	5.334083e-10
85.399999999999	29	3.832072e-10
85.399999999999	30	2.781091e-10
85.499999999999	1	0.06858236
85.499999999999	2	0.01149463
85.499999999999	3	0.002676278
85.499999999999	4	0.0007604884
85.499999999999	5	0.0002485706
85.499999999999	6	9.036915e-05
85.499999999999	7	3.576716e-05
85.499999999999	8	1.518464e-05
85.499999999999	9	6.840425e-06
85.499999999999	10	3.243038e-06
85.499999999999	11	1.607738e-06
85.499999999999	12	8.291377e-07
85.499999999999	13	4.429413e-07
85.499999999999	14	2.442535e-07
85.499999999999	15	1.386168e-07
85.499999999999	16	8.075404e-08
85.499999999999	17	4.81871e-08
85.499999999999	18	2.939564e-08
85.499999999999	19	1.830163e-08
85.499999999999	20	1.161196e-08
85.499999999999	21	7.498168e-09
85.499999999999	22	4.921813e-09
85.499999999999	23	3.280602e-09
85.499999999999	24	2.218316e-09
85.499999999999	25	1.520395e-09
85.499999999999	26	1.055381e-09
85.499999999999	27	7.41425e-10
85.499999999999	28	5.267967e-10
85.499999999999	29	3.783314e-10
85.499999999999	30	2.744807e-10
85.599999999999	1	0.0685426
85.599999999999	2	0.01148144
85.599999999999	3	0.002671717
85.599999999999	4	0.0007587787
85.599999999999	5	0.0002478796
85.599999999999	6	9.007095e-05
85.599999999999	7	3.563095e-05
85.599999999999	8	1.511926e-05
85.599999999999	9	6.807641e-06
85.599999999999	10	3.22595e-06
85.599999999999	11	1.598517e-06
85.599999999999	12	8.240036e-07
85.599999999999	13	4.400005e-07
85.599999999999	14	2.425249e-07
85.599999999999	15	1.375763e-07
85.599999999999	16	8.011392e-08
85.599999999999	17	4.778527e-08
85.599999999999	18	2.913864e-08
85.599999999999	19	1.813437e-08
85.599999999999	20	1.150132e-08
85.599999999999	21	7.423873e-09
85.599999999999	22	4.871206e-09
85.599999999999	23	3.245667e-09
85.599999999999	24	2.193894e-09
85.599999999999	25	1.50312e-09
85.599999999999	26	1.043023e-09
85.599999999999	27	7.324912e-10
85.599999999999	28	5.202729e-10
85.599999999999	29	3.735219e-10
85.599999999999	30	2.709028e-10
85.699999999999	1	0.0685029
85.699999999999	2	0.01146827
85.699999999999	3	0.002667169
85.699999999999	4	0.0007570748
85.699999999999	5	0.0002471913
85.699999999999	6	8.977405e-05
85.699999999999	7	3.54954e-05
85.699999999999	8	1.505422e-05
85.699999999999	9	6.775048e-06
85.699999999999	10	3.20897e-06
85.699999999999	11	1.589358e-06
85.699999999999	12	8.189066e-07
85.699999999999	13	4.370822e-07
85.699999999999	14	2.408102e-07
85.699999999999	15	1.365446e-07
85.699999999999	16	7.947951e-08
85.699999999999	17	4.738719e-08
85.699999999999	18	2.888413e-08
85.699999999999	19	1.79688e-08
85.699999999999	20	1.139185e-08
85.699999999999	21	7.350384e-09
85.699999999999	22	4.821167e-09
85.699999999999	23	3.211136e-09
85.699999999999	24	2.169764e-09
85.699999999999	25	1.486057e-09
85.699999999999	26	1.030822e-09
85.699999999999	27	7.236729e-10
85.699999999999	28	5.138355e-10
85.699999999999	29	3.687776e-10
85.699999999999	30	2.673746e-10
85.799999999999	1	0.06846328
85.799999999999	2	0.01145513
85.799999999999	3	0.002662634
85.799999999999	4	0.0007553766
85.799999999999	5	0.0002465057
85.799999999999	6	8.947847e-05
85.799999999999	7	3.536051e-05
85.799999999999	8	1.498954e-05
85.799999999999	9	6.742646e-06
85.799999999999	10	3.192097e-06
85.799999999999	11	1.580261e-06
85.799999999999	12	8.138463e-07
85.799999999999	13	4.341863e-07
85.799999999999	14	2.391094e-07
85.799999999999	15	1.355217e-07
85.799999999999	16	7.885074e-08
85.799999999999	17	4.699281e-08
85.799999999999	18	2.863209e-08
85.799999999999	19	1.78049e-08
85.799999999999	20	1.128352e-08
85.799999999999	21	7.277691e-09
85.799999999999	22	4.771687e-09
85.799999999999	23	3.177004e-09
85.799999999999	24	2.145922e-09
85.799999999999	25	1.469203e-09
85.799999999999	26	1.018773e-09
85.799999999999	27	7.149685e-10
85.799999999999	28	5.074834e-10
85.799999999999	29	3.640978e-10
85.799999999999	30	2.638954e-10
85.899999999999	1	0.06842372
85.899999999999	2	0.01144202
85.899999999999	3	0.002658111
85.899999999999	4	0.0007536842
85.899999999999	5	0.0002458227
85.899999999999	6	8.918417e-05
85.899999999999	7	3.522628e-05
85.899999999999	8	1.49252e-05
85.899999999999	9	6.710434e-06
85.899999999999	10	3.175331e-06
85.899999999999	11	1.571226e-06
85.899999999999	12	8.088224e-07
85.899999999999	13	4.313124e-07
85.899999999999	14	2.374223e-07
85.899999999999	15	1.345075e-07
85.899999999999	16	7.822756e-08
85.899999999999	17	4.660209e-08
85.899999999999	18	2.838249e-08
85.899999999999	19	1.764265e-08
85.899999999999	20	1.117633e-08
85.899999999999	21	7.205784e-09
85.899999999999	22	4.722762e-09
85.899999999999	23	3.143267e-09
85.899999999999	24	2.122362e-09
85.899999999999	25	1.452555e-09
85.899999999999	26	1.006877e-09
85.899999999999	27	7.063765e-10
85.899999999999	28	5.012154e-10
85.899999999999	29	3.594814e-10
85.899999999999	30	2.604644e-10
85.999999999999	1	0.06838424
85.999999999999	2	0.01142895
85.999999999999	3	0.002653601
85.999999999999	4	0.0007519974
85.999999999999	5	0.0002451424
85.999999999999	6	8.889117e-05
85.999999999999	7	3.509271e-05
85.999999999999	8	1.486121e-05
85.999999999999	9	6.678409e-06
85.999999999999	10	3.15867e-06
85.999999999999	11	1.562252e-06
85.999999999999	12	8.038347e-07
85.999999999999	13	4.284605e-07
85.999999999999	14	2.357488e-07
85.999999999999	15	1.335019e-07
85.999999999999	16	7.760992e-08
85.999999999999	17	4.621501e-08
85.999999999999	18	2.813531e-08
85.999999999999	19	1.748204e-08
85.999999999999	20	1.107025e-08
85.999999999999	21	7.134656e-09
85.999999999999	22	4.674383e-09
85.999999999999	23	3.109918e-09
85.999999999999	24	2.099083e-09
85.999999999999	25	1.436111e-09
85.999999999999	26	9.951298e-10
85.999999999999	27	6.978953e-10
85.999999999999	28	4.950303e-10
85.999999999999	29	3.549275e-10
85.999999999999	30	2.57081e-10
86.099999999999	1	0.06834482
86.099999999999	2	0.0114159
86.099999999999	3	0.002649104
86.099999999999	4	0.0007503163
86.099999999999	5	0.0002444647
86.099999999999	6	8.859945e-05
86.099999999999	7	3.495978e-05
86.099999999999	8	1.479756e-05
86.099999999999	9	6.646571e-06
86.099999999999	10	3.142113e-06
86.099999999999	11	1.553338e-06
86.099999999999	12	7.988829e-07
86.099999999999	13	4.256303e-07
86.099999999999	14	2.340887e-07
86.099999999999	15	1.325048e-07
86.099999999999	16	7.699776e-08
86.099999999999	17	4.583151e-08
86.099999999999	18	2.789052e-08
86.099999999999	19	1.732304e-08
86.099999999999	20	1.096528e-08
86.099999999999	21	7.064295e-09
86.099999999999	22	4.626544e-09
86.099999999999	23	3.076954e-09
86.099999999999	24	2.07608e-09
86.099999999999	25	1.419868e-09
86.099999999999	26	9.835302e-10
86.099999999999	27	6.895235e-10
86.099999999999	28	4.889269e-10
86.099999999999	29	3.504352e-10
86.099999999999	30	2.537445e-10
86.199999999999	1	0.06830547
86.199999999999	2	0.01140288
86.199999999999	3	0.00264462
86.199999999999	4	0.0007486408
86.199999999999	5	0.0002437896
86.199999999999	6	8.830901e-05
86.199999999999	7	3.48275e-05
86.199999999999	8	1.473426e-05
86.199999999999	9	6.614918e-06
86.199999999999	10	3.125661e-06
86.199999999999	11	1.544484e-06
86.199999999999	12	7.939666e-07
86.199999999999	13	4.228217e-07
86.199999999999	14	2.32442e-07
86.199999999999	15	1.315161e-07
86.199999999999	16	7.639103e-08
86.199999999999	17	4.545157e-08
86.199999999999	18	2.764809e-08
86.199999999999	19	1.716563e-08
86.199999999999	20	1.086141e-08
86.199999999999	21	6.994695e-09
86.199999999999	22	4.579239e-09
86.199999999999	23	3.044369e-09
86.199999999999	24	2.053351e-09
86.199999999999	25	1.403823e-09
